url,company_name,city
https://www.shixiseng.com/intern/inn_dcszblanvvf3?pcm=pc_SearchList,国都证券,薪资面议上海硕士3天／周实习3个月
https://www.shixiseng.com/intern/inn_vbvg16apxm2u?pcm=pc_SearchList,广发证券,80/天上海本科4天／周实习3个月
https://www.shixiseng.com/intern/inn_mxg9tbtfszjn?pcm=pc_SearchList,小鹏汽车,100-150/天上海不限5天／周实习3个月
https://www.shixiseng.com/intern/inn_btzgiszkvhcj?pcm=pc_SearchList,小米,250-400/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_yu1eqaabougz?pcm=pc_SearchList,NIO蔚来,200/天上海本科5天／周实习6个月
https://www.shixiseng.com/intern/inn_v1229zijudf6?pcm=pc_SearchList,NIO蔚来,200/天上海本科5天／周实习6个月
https://www.shixiseng.com/intern/inn_siikc01zfcff?pcm=pc_SearchList,国海证券,薪资面议上海本科4天／周实习4个月
https://www.shixiseng.com/intern/inn_dm3m6mtl1nmc?pcm=pc_SearchList,东方证券,50-100/天上海硕士4天／周实习4个月
https://www.shixiseng.com/intern/inn_oaictoqkbep1?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_pct2pcu9keer?pcm=pc_SearchList,天风证券,80-150/天上海硕士5天／周实习3个月
https://www.shixiseng.com/intern/inn_vpgoehlu1mtn?pcm=pc_SearchList,SWS,1-2/天上海硕士3天／周实习3个月
https://www.shixiseng.com/intern/inn_qfbuq7v6ksf4?pcm=pc_SearchList,财通证券资管,70-90/天上海本科5天／周实习1个月
https://www.shixiseng.com/intern/inn_xnxqronqzndu?pcm=pc_SearchList,迈驰智行,300/天上海本科5天／周实习1个月
https://www.shixiseng.com/intern/inn_so1st1sq2s30?pcm=pc_SearchList,迈驰智行,300/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_eekkkrmaxhbc?pcm=pc_SearchList,霸王茶姬,150-180/天上海本科5天／周实习6个月
https://www.shixiseng.com/intern/inn_dkcv7mxgjywn?pcm=pc_SearchList,国海证券,薪资面议上海本科3天／周实习3个月
https://www.shixiseng.com/intern/inn_kxafcwgwhb5p?pcm=pc_SearchList,百度,300-400/天上海硕士4天／周实习3个月
https://www.shixiseng.com/intern/inn_n61ymivwqzxl?pcm=pc_SearchList,TESLA-特斯拉,180-200/天上海本科5天／周实习6个月
https://www.shixiseng.com/intern/inn_njy2tl8okf6c?pcm=pc_SearchList,百济神州,150-180/天上海本科3天／周实习3个月提供转正机会
https://www.shixiseng.com/intern/inn_gqwhgnffzpyj?pcm=pc_SearchList,德勤中国,120-150/天上海本科4天／周实习4个月
https://www.shixiseng.com/intern/inn_x2rekzu5jvxj?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_6lr7avu1pamw?pcm=pc_SearchList,华兴资本,100/天上海本科4天／周实习3个月
https://www.shixiseng.com/intern/inn_tnnmpfxd4qr0?pcm=pc_SearchList,天健,100/天上海本科5天／周实习2个月提供转正机会
https://www.shixiseng.com/intern/inn_4pffggysoo7y?pcm=pc_SearchList,霸王茶姬,150-180/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_5lhu8wosirha?pcm=pc_SearchList,药明生物,180-250/天上海大专5天／周实习7个月
https://www.shixiseng.com/intern/inn_plwzdhh1hap2?pcm=pc_SearchList,小红书,150-200/天上海本科4天／周实习3个月
https://www.shixiseng.com/intern/inn_xkquns81pr8b?pcm=pc_SearchList,快手,180-200/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_r2pq2ffygwb9?pcm=pc_SearchList,绘梦布衣文化传媒,120-150/天上海不限3天／周实习3个月
https://www.shixiseng.com/intern/inn_inmdwb5evyyd?pcm=pc_SearchList,云南信托,120-150/天上海不限5天／周实习3个月提供转正机会
https://www.shixiseng.com/intern/inn_j5fdu5m1igsl?pcm=pc_SearchList,Central Hub,250-300/天上海本科4天／周实习7个月提供转正机会
https://www.shixiseng.com/intern/inn_iwvrlu3ovpat?pcm=pc_SearchList,新绿人力,200/天上海本科3天／周实习3个月
https://www.shixiseng.com/intern/inn_hvnhccj9qa4a?pcm=pc_SearchList,小红书,薪资面议上海不限5天／周实习6个月
https://www.shixiseng.com/intern/inn_iw97m44vtru4?pcm=pc_SearchList,小红书,150-200/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_mtbrrzdwmy3l?pcm=pc_SearchList,霸王茶姬,150-180/天上海不限5天／周实习3个月提供转正机会
https://www.shixiseng.com/intern/inn_cmq6msefitkv?pcm=pc_SearchList,NIO蔚来,200/天上海本科4天／周实习4个月
https://www.shixiseng.com/intern/inn_yqxfe8g9yyhu?pcm=pc_SearchList,实习僧内推助手,薪资面议上海本科3天／周实习3个月
https://www.shixiseng.com/intern/inn_mfx5bwum1vdr?pcm=pc_SearchList,新绿人力,100-200/天上海不限5天／周实习3个月
https://www.shixiseng.com/intern/inn_uiic01jpkumr?pcm=pc_SearchList,国金证券,100-120/天上海硕士3天／周实习3个月
https://www.shixiseng.com/intern/inn_v1qu7y1j9scj?pcm=pc_SearchList,国融证券,100/天上海硕士4天／周实习3个月提供转正机会
https://www.shixiseng.com/intern/inn_ujplngcdstny?pcm=pc_SearchList,友邦人寿,120/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_aaxcggisqisb?pcm=pc_SearchList,雀巢中国,120-150/天上海本科5天／周实习6个月
https://www.shixiseng.com/intern/inn_6qbgvutsumpi?pcm=pc_SearchList,字节跳动,200/天上海本科5天／周实习5个月提供转正机会
https://www.shixiseng.com/intern/inn_ooxsjhtfrdsz?pcm=pc_SearchList,国海证券,薪资面议上海本科3天／周实习3个月
https://www.shixiseng.com/intern/inn_wxwkigzkybv7?pcm=pc_SearchList,立信会计师事务所,80/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_gext7jkqbmfc?pcm=pc_SearchList,地平线,200-400/天上海硕士5天／周实习4个月
https://www.shixiseng.com/intern/inn_oxajktlbqng7?pcm=pc_SearchList,大自然保护协会TNC,薪资面议上海不限5天／周实习3个月
https://www.shixiseng.com/intern/inn_gya5ngkx319r?pcm=pc_SearchList,NIO蔚来,200/天上海本科3天／周实习3个月提供转正机会
https://www.shixiseng.com/intern/inn_smccz9rog7r7?pcm=pc_SearchList,顺丰速运有限公司,150-300/天上海本科5天／周实习2个月提供转正机会
https://www.shixiseng.com/intern/inn_tifq21pwslt9?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科4天／周实习4个月
https://www.shixiseng.com/intern/inn_ofvin3sta6qc?pcm=pc_SearchList,渤海信托,150-200/天上海本科3天／周实习3个月
https://www.shixiseng.com/intern/inn_rhcxlrqzz2bp?pcm=pc_SearchList,字节跳动,150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_vjkbr2milywf?pcm=pc_SearchList,小红书,150-200/天上海本科5天／周实习6个月
https://www.shixiseng.com/intern/inn_mutrzefmnxks?pcm=pc_SearchList,Atomic,120-200/天上海本科4天／周实习4个月提供转正机会
https://www.shixiseng.com/intern/inn_gml7waq44jse?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_artpzh25u9f3?pcm=pc_SearchList,友邦人寿,120/天上海硕士3天／周实习4个月
https://www.shixiseng.com/intern/inn_nazgfrui67eo?pcm=pc_SearchList,实习僧内推助手,薪资面议上海本科5天／周实习5个月
https://www.shixiseng.com/intern/inn_alfhuztezfus?pcm=pc_SearchList,雀巢中国,120-150/天上海本科4天／周实习3个月
https://www.shixiseng.com/intern/inn_jgkgm78dg3yk?pcm=pc_SearchList,字节跳动,200/天上海本科5天／周实习5个月提供转正机会
https://www.shixiseng.com/intern/inn_jlftnlool7qs?pcm=pc_SearchList,美团,200-250/天上海不限5天／周实习3个月
https://www.shixiseng.com/intern/inn_f6utkooja9py?pcm=pc_SearchList,小红书,150/天上海不限5天／周实习5个月
https://www.shixiseng.com/intern/inn_azk8xhtkn0bv?pcm=pc_SearchList,霸王茶姬,150-180/天上海本科5天／周实习5个月
https://www.shixiseng.com/intern/inn_ofzp853hb6z1?pcm=pc_SearchList,绿城华东,120-150/天上海本科4天／周实习3个月
